日期,时间,分区,使用量,year,month,Time,Used,All,使用率
2023-04-25,10:00:19,SH1024/IRDC_A100_40G,0/8,2023,4,10,0,8,0.0
2023-04-25,10:00:19,SH1988/IRDC_V100_16G,1/48,2023,4,10,1,48,2.08
2023-04-25,14:00:15,ABUD/vi_irdc,32/256,2023,4,14,32,256,12.5
2023-04-25,14:00:15,SH40/IRDC_Share,160/160,2023,4,14,160,160,100.0
2023-04-25,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-25,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-25,14:00:15,SH1988/IRDC_V100_16G,1/48,2023,4,14,1,48,2.08
2023-04-25,18:02:23,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-25,18:02:23,SH40/IRDC_Share,160/160,2023,4,18,160,160,100.0
2023-04-25,18:02:23,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-25,18:02:23,SH1024/IRDC_A100_40G,8/8,2023,4,18,8,8,100.0
2023-04-25,18:02:23,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-25,22:00:14,ABUD/vi_irdc,32/256,2023,4,22,32,256,12.5
2023-04-25,22:00:14,SH40/IRDC_Share,160/160,2023,4,22,160,160,100.0
2023-04-25,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-25,22:00:14,SH1024/IRDC_A100_40G,8/8,2023,4,22,8,8,100.0
2023-04-25,22:00:14,SH1988/IRDC_V100_16G,1/48,2023,4,22,1,48,2.08
2023-04-26,10:00:19,ABUD/vi_irdc,32/256,2023,4,10,32,256,12.5
2023-04-26,10:00:19,SH40/IRDC_Share,128/160,2023,4,10,128,160,80.0
2023-04-26,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-26,10:00:19,SH1024/IRDC_A100_40G,8/8,2023,4,10,8,8,100.0
2023-04-26,10:00:19,SH1988/IRDC_V100_16G,13/48,2023,4,10,13,48,27.08
2023-04-26,14:00:15,ABUD/vi_irdc,64/256,2023,4,14,64,256,25.0
2023-04-26,14:00:15,SH40/IRDC_Share,112/160,2023,4,14,112,160,70.0
2023-04-26,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-26,14:00:15,SH1024/IRDC_A100_40G,8/8,2023,4,14,8,8,100.0
2023-04-26,14:00:15,SH1988/IRDC_V100_16G,5/48,2023,4,14,5,48,10.42
2023-04-26,18:02:23,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-26,18:02:23,SH40/IRDC_Share,112/160,2023,4,18,112,160,70.0
2023-04-26,18:02:23,SH40/IRDC_1080Ti,8/80,2023,4,18,8,80,10.0
2023-04-26,18:02:23,SH1024/IRDC_A100_40G,8/8,2023,4,18,8,8,100.0
2023-04-26,18:02:23,SH1988/IRDC_V100_16G,5/48,2023,4,18,5,48,10.42
2023-04-26,22:00:14,ABUD/vi_irdc,64/256,2023,4,22,64,256,25.0
2023-04-26,22:00:14,SH40/IRDC_Share,112/160,2023,4,22,112,160,70.0
2023-04-26,22:00:14,SH40/IRDC_1080Ti,8/80,2023,4,22,8,80,10.0
2023-04-26,22:00:14,SH1024/IRDC_A100_40G,8/8,2023,4,22,8,8,100.0
2023-04-26,22:00:14,SH1988/IRDC_V100_16G,1/48,2023,4,22,1,48,2.08
2023-04-27,10:00:19,ABUD/vi_irdc,48/256,2023,4,10,48,256,18.75
2023-04-27,10:00:19,SH40/IRDC_Share,81/160,2023,4,10,81,160,50.62
2023-04-27,10:00:19,SH40/IRDC_1080Ti,8/80,2023,4,10,8,80,10.0
2023-04-27,10:00:19,SH1024/IRDC_A100_40G,8/8,2023,4,10,8,8,100.0
2023-04-27,10:00:19,SH1988/IRDC_V100_16G,1/48,2023,4,10,1,48,2.08
2023-04-27,14:00:15,ABUD/vi_irdc,48/256,2023,4,14,48,256,18.75
2023-04-27,14:00:15,SH40/IRDC_Share,112/160,2023,4,14,112,160,70.0
2023-04-27,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-27,14:00:15,SH1024/IRDC_A100_40G,8/8,2023,4,14,8,8,100.0
2023-04-27,14:00:15,SH1988/IRDC_V100_16G,1/48,2023,4,14,1,48,2.08
2023-04-27,18:02:23,ABUD/vi_irdc,48/256,2023,4,18,48,256,18.75
2023-04-27,18:02:23,SH40/IRDC_Share,80/160,2023,4,18,80,160,50.0
2023-04-27,18:02:23,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-27,18:02:23,SH1024/IRDC_A100_40G,8/8,2023,4,18,8,8,100.0
2023-04-27,18:02:23,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-30,18:02:23,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-30,18:02:23,SH40/IRDC_Share,144/160,2023,4,18,144,160,90.0
2023-04-30,18:02:23,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-30,18:02:23,SH1024/IRDC_A100_40G,8/8,2023,4,18,8,8,100.0
2023-04-30,18:02:23,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-30,18:34:16,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-30,18:34:16,SH40/IRDC_Share,144/160,2023,4,18,144,160,90.0
2023-04-30,18:34:16,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-30,18:34:16,SH1024/IRDC_A100_40G,8/8,2023,4,18,8,8,100.0
2023-04-30,18:34:16,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-30,22:00:21,ABUD/vi_irdc,32/256,2023,4,22,32,256,12.5
2023-04-30,22:00:21,SH40/IRDC_Share,144/160,2023,4,22,144,160,90.0
2023-04-30,22:00:21,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-30,22:00:21,SH1024/IRDC_A100_40G,8/8,2023,4,22,8,8,100.0
2023-04-30,22:00:21,SH1988/IRDC_V100_16G,3/48,2023,4,22,3,48,6.25
2023-05-01,14:00:25,ABUD/vi_irdc,48/256,2023,5,14,48,256,18.75
2023-05-01,14:00:25,SH40/IRDC_Share,80/160,2023,5,14,80,160,50.0
2023-05-01,14:00:25,SH40/IRDC_1080Ti,0/80,2023,5,14,0,80,0.0
2023-05-01,14:00:25,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-01,14:00:25,SH1988/IRDC_V100_16G,1/48,2023,5,14,1,48,2.08
2023-05-01,18:14:47,ABUD/vi_irdc,64/256,2023,5,18,64,256,25.0
2023-05-01,18:14:47,SH40/IRDC_Share,80/160,2023,5,18,80,160,50.0
2023-05-01,18:14:47,SH40/IRDC_1080Ti,0/80,2023,5,18,0,80,0.0
2023-05-01,18:14:47,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-01,18:14:47,SH1988/IRDC_V100_16G,1/48,2023,5,18,1,48,2.08
2023-05-01,22:00:23,ABUD/vi_irdc,32/256,2023,5,22,32,256,12.5
2023-05-01,22:00:23,SH40/IRDC_Share,80/160,2023,5,22,80,160,50.0
2023-05-01,22:00:23,SH40/IRDC_1080Ti,0/80,2023,5,22,0,80,0.0
2023-05-01,22:00:23,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-01,22:00:23,SH1988/IRDC_V100_16G,1/48,2023,5,22,1,48,2.08
2023-05-02,14:00:21,ABUD/vi_irdc,64/256,2023,5,14,64,256,25.0
2023-05-02,14:00:21,SH40/IRDC_Share,80/160,2023,5,14,80,160,50.0
2023-05-02,14:00:21,SH40/IRDC_1080Ti,0/80,2023,5,14,0,80,0.0
2023-05-02,14:00:21,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-02,14:00:21,SH1988/IRDC_V100_16G,1/48,2023,5,14,1,48,2.08
2023-05-02,18:00:27,ABUD/vi_irdc,48/256,2023,5,18,48,256,18.75
2023-05-02,18:00:27,SH40/IRDC_Share,144/160,2023,5,18,144,160,90.0
2023-05-02,18:00:27,SH40/IRDC_1080Ti,0/80,2023,5,18,0,80,0.0
2023-05-02,18:00:27,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-02,18:00:27,SH1988/IRDC_V100_16G,1/48,2023,5,18,1,48,2.08
2023-05-02,22:00:26,ABUD/vi_irdc,48/256,2023,5,22,48,256,18.75
2023-05-02,22:00:26,SH40/IRDC_Share,144/160,2023,5,22,144,160,90.0
2023-05-02,22:00:26,SH40/IRDC_1080Ti,0/80,2023,5,22,0,80,0.0
2023-05-02,22:00:26,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-02,22:00:26,SH1988/IRDC_V100_16G,1/48,2023,5,22,1,48,2.08
2023-05-03,14:00:25,ABUD/vi_irdc,64/256,2023,5,14,64,256,25.0
2023-05-03,14:00:25,SH40/IRDC_Share,80/160,2023,5,14,80,160,50.0
2023-05-03,14:00:25,SH40/IRDC_1080Ti,0/80,2023,5,14,0,80,0.0
2023-05-03,14:00:25,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-03,14:00:25,SH1988/IRDC_V100_16G,1/48,2023,5,14,1,48,2.08
2023-05-03,18:00:43,ABUD/vi_irdc,48/256,2023,5,18,48,256,18.75
2023-05-03,18:00:43,SH40/IRDC_Share,80/160,2023,5,18,80,160,50.0
2023-05-03,18:00:43,SH40/IRDC_1080Ti,0/80,2023,5,18,0,80,0.0
2023-05-03,18:00:43,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-03,18:00:43,SH1988/IRDC_V100_16G,11/48,2023,5,18,11,48,22.92
2023-05-04,10:00:22,ABUD/vi_irdc,48/256,2023,5,10,48,256,18.75
2023-05-04,10:00:22,SH40/IRDC_Share,96/160,2023,5,10,96,160,60.0
2023-05-04,10:00:22,SH40/IRDC_1080Ti,0/80,2023,5,10,0,80,0.0
2023-05-04,10:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-04,10:00:22,SH1988/IRDC_V100_16G,11/48,2023,5,10,11,48,22.92
2023-05-04,14:00:23,ABUD/vi_irdc,48/256,2023,5,14,48,256,18.75
2023-05-04,14:00:23,SH40/IRDC_Share,48/160,2023,5,14,48,160,30.0
2023-05-04,14:00:23,SH40/IRDC_1080Ti,0/80,2023,5,14,0,80,0.0
2023-05-04,14:00:23,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-04,14:00:23,SH1988/IRDC_V100_16G,17/48,2023,5,14,17,48,35.42
2023-05-04,18:00:40,ABUD/vi_irdc,64/256,2023,5,18,64,256,25.0
2023-05-04,18:00:40,SH40/IRDC_Share,48/160,2023,5,18,48,160,30.0
2023-05-04,18:00:40,SH40/IRDC_1080Ti,0/80,2023,5,18,0,80,0.0
2023-05-04,18:00:40,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-04,18:00:40,SH1988/IRDC_V100_16G,9/48,2023,5,18,9,48,18.75
2023-05-05,14:00:20,ABUD/vi_irdc,64/256,2023,5,14,64,256,25.0
2023-05-05,14:00:20,SH40/IRDC_Share,128/160,2023,5,14,128,160,80.0
2023-05-05,14:00:20,SH40/IRDC_1080Ti,64/80,2023,5,14,64,80,80.0
2023-05-05,14:00:20,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-05,14:00:20,SH1988/IRDC_V100_16G,10/48,2023,5,14,10,48,20.83
2023-05-05,22:00:25,ABUD/vi_irdc,16/256,2023,5,22,16,256,6.25
2023-05-05,22:00:25,SH40/IRDC_Share,80/160,2023,5,22,80,160,50.0
2023-05-05,22:00:25,SH40/IRDC_1080Ti,64/80,2023,5,22,64,80,80.0
2023-05-05,22:00:25,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-05,22:00:25,SH1988/IRDC_V100_16G,13/48,2023,5,22,13,48,27.08
2023-05-06,18:02:11,ABUD/vi_irdc,32/256,2023,5,18,32,256,12.5
2023-05-06,18:02:11,SH40/IRDC_Share,64/160,2023,5,18,64,160,40.0
2023-05-06,18:02:11,SH40/IRDC_1080Ti,64/80,2023,5,18,64,80,80.0
2023-05-06,18:02:11,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-06,18:02:11,SH1988/IRDC_V100_16G,12/48,2023,5,18,12,48,25.0
2023-05-09,14:00:23,ABUD/vi_irdc,64/256,2023,5,14,64,256,25.0
2023-05-09,14:00:23,SH40/IRDC_Share,0/160,2023,5,14,0,160,0.0
2023-05-09,14:00:23,SH40/IRDC_1080Ti,64/80,2023,5,14,64,80,80.0
2023-05-09,14:00:23,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-09,14:00:23,SH1988/IRDC_V100_16G,9/48,2023,5,14,9,48,18.75
2023-05-09,14:53:27,ABUD/vi_irdc,64/256,2023,5,14,64,256,25.0
2023-05-09,14:53:27,SH40/IRDC_Share,0/160,2023,5,14,0,160,0.0
2023-05-09,14:53:27,SH40/IRDC_1080Ti,64/80,2023,5,14,64,80,80.0
2023-05-09,14:53:27,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-09,14:53:27,SH1988/IRDC_V100_16G,9/48,2023,5,14,9,48,18.75
2023-05-09,18:00:55,ABUD/vi_irdc,64/256,2023,5,18,64,256,25.0
2023-05-09,18:00:55,SH40/IRDC_Share,1/160,2023,5,18,1,160,0.62
2023-05-09,18:00:55,SH40/IRDC_1080Ti,64/80,2023,5,18,64,80,80.0
2023-05-09,18:00:55,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-09,18:00:55,SH1988/IRDC_V100_16G,17/24,2023,5,18,17,24,70.83
2023-05-09,22:00:21,ABUD/vi_irdc,48/256,2023,5,22,48,256,18.75
2023-05-09,22:00:21,SH40/IRDC_Share,4/160,2023,5,22,4,160,2.5
2023-05-09,22:00:21,SH40/IRDC_1080Ti,64/80,2023,5,22,64,80,80.0
2023-05-09,22:00:21,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-09,22:00:21,SH1988/IRDC_V100_16G,9/24,2023,5,22,9,24,37.5
2023-05-10,10:00:22,ABUD/vi_irdc,48/256,2023,5,10,48,256,18.75
2023-05-10,10:00:22,SH40/IRDC_Share,1/160,2023,5,10,1,160,0.62
2023-05-10,10:00:22,SH40/IRDC_1080Ti,0/80,2023,5,10,0,80,0.0
2023-05-10,10:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-10,10:00:22,SH1988/IRDC_V100_16G,11/24,2023,5,10,11,24,45.83
2023-05-10,14:00:26,ABUD/vi_irdc,48/256,2023,5,14,48,256,18.75
2023-05-10,14:00:26,SH40/IRDC_Share,34/120,2023,5,14,34,120,28.33
2023-05-10,14:00:26,SH40/IRDC_1080Ti,32/80,2023,5,14,32,80,40.0
2023-05-10,14:00:26,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-10,14:00:26,SH1988/IRDC_V100_16G,8/24,2023,5,14,8,24,33.33
2023-05-10,18:00:33,ABUD/vi_irdc,48/256,2023,5,18,48,256,18.75
2023-05-10,18:00:33,SH40/IRDC_Share,57/120,2023,5,18,57,120,47.5
2023-05-10,18:00:33,SH40/IRDC_1080Ti,32/80,2023,5,18,32,80,40.0
2023-05-10,18:00:33,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-10,18:00:33,SH1988/IRDC_V100_16G,16/24,2023,5,18,16,24,66.67
2023-05-10,22:00:20,ABUD/vi_irdc,48/256,2023,5,22,48,256,18.75
2023-05-10,22:00:20,SH40/IRDC_Share,17/120,2023,5,22,17,120,14.17
2023-05-10,22:00:20,SH40/IRDC_1080Ti,32/80,2023,5,22,32,80,40.0
2023-05-10,22:00:20,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-10,22:00:20,SH1988/IRDC_V100_16G,4/24,2023,5,22,4,24,16.67
2023-05-11,10:00:25,ABUD/vi_irdc,48/256,2023,5,10,48,256,18.75
2023-05-11,10:00:25,SH40/IRDC_Share,32/120,2023,5,10,32,120,26.67
2023-05-11,10:00:25,SH40/IRDC_1080Ti,32/80,2023,5,10,32,80,40.0
2023-05-11,10:00:25,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-11,10:00:25,SH1988/IRDC_V100_16G,14/24,2023,5,10,14,24,58.33
2023-05-11,14:00:22,ABUD/vi_irdc,32/256,2023,5,14,32,256,12.5
2023-05-11,14:00:22,SH40/IRDC_Share,48/120,2023,5,14,48,120,40.0
2023-05-11,14:00:22,SH40/IRDC_1080Ti,16/80,2023,5,14,16,80,20.0
2023-05-11,14:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-11,14:00:22,SH1988/IRDC_V100_16G,6/24,2023,5,14,6,24,25.0
2023-05-11,18:00:20,ABUD/vi_irdc,32/256,2023,5,18,32,256,12.5
2023-05-11,18:00:20,SH40/IRDC_Share,52/120,2023,5,18,52,120,43.33
2023-05-11,18:00:20,SH40/IRDC_1080Ti,16/80,2023,5,18,16,80,20.0
2023-05-11,18:00:20,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-11,18:00:20,SH1988/IRDC_V100_16G,1/24,2023,5,18,1,24,4.17
2023-05-11,22:00:20,ABUD/vi_irdc,80/256,2023,5,22,80,256,31.25
2023-05-11,22:00:20,SH40/IRDC_Share,48/120,2023,5,22,48,120,40.0
2023-05-11,22:00:20,SH40/IRDC_1080Ti,16/80,2023,5,22,16,80,20.0
2023-05-11,22:00:20,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-11,22:00:20,SH1988/IRDC_V100_16G,0/24,2023,5,22,0,24,0.0
2023-05-12,10:00:31,ABUD/vi_irdc,80/256,2023,5,10,80,256,31.25
2023-05-12,10:00:31,SH40/IRDC_Share,20/120,2023,5,10,20,120,16.67
2023-05-12,10:00:31,SH40/IRDC_1080Ti,0/80,2023,5,10,0,80,0.0
2023-05-12,10:00:31,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-12,10:00:31,SH1988/IRDC_V100_16G,8/24,2023,5,10,8,24,33.33
2023-05-12,14:00:21,ABUD/vi_irdc,80/256,2023,5,14,80,256,31.25
2023-05-12,14:00:21,SH40/IRDC_Share,24/120,2023,5,14,24,120,20.0
2023-05-12,14:00:21,SH40/IRDC_1080Ti,0/80,2023,5,14,0,80,0.0
2023-05-12,14:00:21,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-12,14:00:21,SH1988/IRDC_V100_16G,6/24,2023,5,14,6,24,25.0
2023-05-12,18:00:23,ABUD/vi_irdc,80/256,2023,5,18,80,256,31.25
2023-05-12,18:00:23,SH40/IRDC_Share,25/120,2023,5,18,25,120,20.83
2023-05-12,18:00:23,SH40/IRDC_1080Ti,0/80,2023,5,18,0,80,0.0
2023-05-12,18:00:23,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-12,18:00:23,SH1988/IRDC_V100_16G,7/24,2023,5,18,7,24,29.17
2023-05-12,22:00:20,ABUD/vi_irdc,80/256,2023,5,22,80,256,31.25
2023-05-12,22:00:20,SH40/IRDC_Share,0/120,2023,5,22,0,120,0.0
2023-05-12,22:00:20,SH40/IRDC_1080Ti,48/80,2023,5,22,48,80,60.0
2023-05-12,22:00:20,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-12,22:00:20,SH1988/IRDC_V100_16G,2/24,2023,5,22,2,24,8.33
2023-05-13,14:00:21,ABUD/vi_irdc,80/256,2023,5,14,80,256,31.25
2023-05-13,14:00:21,SH40/IRDC_Share,0/120,2023,5,14,0,120,0.0
2023-05-13,14:00:21,SH40/IRDC_1080Ti,16/80,2023,5,14,16,80,20.0
2023-05-13,14:00:21,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-13,14:00:21,SH1988/IRDC_V100_16G,1/24,2023,5,14,1,24,4.17
2023-05-13,18:03:07,ABUD/vi_irdc,80/256,2023,5,18,80,256,31.25
2023-05-13,18:03:07,SH40/IRDC_Share,0/120,2023,5,18,0,120,0.0
2023-05-13,18:03:07,SH40/IRDC_1080Ti,16/80,2023,5,18,16,80,20.0
2023-05-13,18:03:07,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-13,18:03:07,SH1988/IRDC_V100_16G,1/24,2023,5,18,1,24,4.17
2023-05-13,22:00:21,ABUD/vi_irdc,80/256,2023,5,22,80,256,31.25
2023-05-13,22:00:21,SH40/IRDC_Share,0/120,2023,5,22,0,120,0.0
2023-05-13,22:00:21,SH40/IRDC_1080Ti,16/80,2023,5,22,16,80,20.0
2023-05-13,22:00:21,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-13,22:00:21,SH1988/IRDC_V100_16G,1/24,2023,5,22,1,24,4.17
2023-05-14,14:00:22,ABUD/vi_irdc,64/256,2023,5,14,64,256,25.0
2023-05-14,14:00:22,SH40/IRDC_Share,0/120,2023,5,14,0,120,0.0
2023-05-14,14:00:22,SH40/IRDC_1080Ti,0/80,2023,5,14,0,80,0.0
2023-05-14,14:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-14,14:00:22,SH1988/IRDC_V100_16G,1/24,2023,5,14,1,24,4.17
2023-05-14,18:00:23,ABUD/vi_irdc,64/256,2023,5,18,64,256,25.0
2023-05-14,18:00:23,SH40/IRDC_Share,0/120,2023,5,18,0,120,0.0
2023-05-14,18:00:23,SH40/IRDC_1080Ti,0/80,2023,5,18,0,80,0.0
2023-05-14,18:00:23,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-14,18:00:23,SH1988/IRDC_V100_16G,1/24,2023,5,18,1,24,4.17
2023-05-14,22:00:20,ABUD/vi_irdc,32/256,2023,5,22,32,256,12.5
2023-05-14,22:00:20,SH40/IRDC_Share,0/120,2023,5,22,0,120,0.0
2023-05-14,22:00:20,SH40/IRDC_1080Ti,0/80,2023,5,22,0,80,0.0
2023-05-14,22:00:20,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-14,22:00:20,SH1988/IRDC_V100_16G,0/24,2023,5,22,0,24,0.0
2023-05-15,10:00:21,ABUD/vi_irdc,16/256,2023,5,10,16,256,6.25
2023-05-15,10:00:21,SH40/IRDC_Share,0/120,2023,5,10,0,120,0.0
2023-05-15,10:00:21,SH40/IRDC_1080Ti,0/80,2023,5,10,0,80,0.0
2023-05-15,10:00:21,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-15,10:00:21,SH1988/IRDC_V100_16G,8/24,2023,5,10,8,24,33.33
2023-05-15,14:00:20,ABUD/vi_irdc,48/256,2023,5,14,48,256,18.75
2023-05-15,14:00:20,SH40/IRDC_Share,0/120,2023,5,14,0,120,0.0
2023-05-15,14:00:20,SH40/IRDC_1080Ti,0/80,2023,5,14,0,80,0.0
2023-05-15,14:00:20,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-15,14:00:20,SH1988/IRDC_V100_16G,8/24,2023,5,14,8,24,33.33
2023-05-15,18:00:22,ABUD/vi_irdc,96/256,2023,5,18,96,256,37.5
2023-05-15,18:00:22,SH40/IRDC_Share,33/120,2023,5,18,33,120,27.5
2023-05-15,18:00:22,SH40/IRDC_1080Ti,0/80,2023,5,18,0,80,0.0
2023-05-15,18:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-15,18:00:22,SH1988/IRDC_V100_16G,8/24,2023,5,18,8,24,33.33
2023-05-15,18:49:49,ABUD/vi_irdc,112/256,2023,5,18,112,256,43.75
2023-05-15,18:49:49,SH40/IRDC_Share,33/120,2023,5,18,33,120,27.5
2023-05-15,18:49:49,SH40/IRDC_1080Ti,0/80,2023,5,18,0,80,0.0
2023-05-15,18:49:49,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-15,18:49:49,SH1988/IRDC_V100_16G,8/24,2023,5,18,8,24,33.33
2023-05-15,22:00:22,ABUD/vi_irdc,112/256,2023,5,22,112,256,43.75
2023-05-15,22:00:22,SH40/IRDC_Share,32/120,2023,5,22,32,120,26.67
2023-05-15,22:00:22,SH40/IRDC_1080Ti,0/80,2023,5,22,0,80,0.0
2023-05-15,22:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-15,22:00:22,SH1988/IRDC_V100_16G,8/24,2023,5,22,8,24,33.33
2023-05-16,10:00:24,ABUD/vi_irdc,128/256,2023,5,10,128,256,50.0
2023-05-16,10:00:24,SH40/IRDC_Share,1/120,2023,5,10,1,120,0.83
2023-05-16,10:00:24,SH40/IRDC_1080Ti,0/80,2023,5,10,0,80,0.0
2023-05-16,10:00:24,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-16,10:00:24,SH1988/IRDC_V100_16G,0/24,2023,5,10,0,24,0.0
2023-05-16,14:00:21,ABUD/vi_irdc,160/256,2023,5,14,160,256,62.5
2023-05-16,14:00:21,SH40/IRDC_Share,64/120,2023,5,14,64,120,53.33
2023-05-16,14:00:21,SH40/IRDC_1080Ti,0/80,2023,5,14,0,80,0.0
2023-05-16,14:00:21,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-16,14:00:21,SH1988/IRDC_V100_16G,0/24,2023,5,14,0,24,0.0
2023-05-16,18:00:23,ABUD/vi_irdc,176/256,2023,5,18,176,256,68.75
2023-05-16,18:00:23,SH40/IRDC_Share,64/120,2023,5,18,64,120,53.33
2023-05-16,18:00:23,SH40/IRDC_1080Ti,8/80,2023,5,18,8,80,10.0
2023-05-16,18:00:23,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-16,18:00:23,SH1988/IRDC_V100_16G,8/24,2023,5,18,8,24,33.33
2023-05-16,22:00:23,ABUD/vi_irdc,192/256,2023,5,22,192,256,75.0
2023-05-16,22:00:23,SH40/IRDC_Share,72/120,2023,5,22,72,120,60.0
2023-05-16,22:00:23,SH40/IRDC_1080Ti,0/80,2023,5,22,0,80,0.0
2023-05-16,22:00:23,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-16,22:00:23,SH1988/IRDC_V100_16G,5/24,2023,5,22,5,24,20.83
2023-05-17,10:00:22,ABUD/vi_irdc,176/256,2023,5,10,176,256,68.75
2023-05-17,10:00:22,SH40/IRDC_Share,16/120,2023,5,10,16,120,13.33
2023-05-17,10:00:22,SH40/IRDC_1080Ti,8/80,2023,5,10,8,80,10.0
2023-05-17,10:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-17,10:00:22,SH1988/IRDC_V100_16G,7/24,2023,5,10,7,24,29.17
2023-05-17,14:00:22,ABUD/vi_irdc,160/256,2023,5,14,160,256,62.5
2023-05-17,14:00:22,SH40/IRDC_Share,0/120,2023,5,14,0,120,0.0
2023-05-17,14:00:22,SH40/IRDC_1080Ti,8/80,2023,5,14,8,80,10.0
2023-05-17,14:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-17,14:00:22,SH1988/IRDC_V100_16G,13/24,2023,5,14,13,24,54.17
